mvir,x,y,z,rvir,rockstarid
192690000000,53.543,53.451,40.6244,117.526,12568662624
391410000000,46.8962,50.2251,41.5349,148.841,12568656559
246890000000,50.2733,48.8324,39.6484,127.647,12568661842
123440000000,48.942,48.2239,42.6151,101.314,12568666378
102370000000,50.4142,49.4599,45.56,95.185,12568666835
171620000000,46.7455,49.8105,43.4765,113.075,12568664186
263450000000,46.386,50.9005,45.3125,130.44,12568661841
555500000000,46.6643,52.2794,42.4106,167.265,12568658737
108390000000,46.7417,52.2659,42.2815,97.016,12568658736
117420000000,46.1009,54.6865,39.5087,99.639,12568666305
162580000000,45.7438,49.372,42.2612,111.055,12568664299
930340000000,46.7356,50.069,41.5245,198.637,12568656558
355280000000,45.9445,49.3578,41.4735,144.112,12568660677
138500000000,46.3911,49.8275,39.9237,105.275,12568665417
638290000000,40.3987,50.193,39.1414,175.194,12568658321
161080000000,41.6671,53.1507,40.5044,110.711,12568664046
794860000000,41.2281,52.1579,40.1112,188.484,12568657889
127960000000,40.5426,51.4495,43.241,102.535,12568665152
120430000000,40.8062,52.2749,44.6527,100.483,12568667103
112910000000,40.7628,53.3737,44.9141,98.345,12568666377
341730000000,40.8789,52.8361,44.8525,142.257,12568660305
1442200000000,41.3771,54.1235,45.1121,229.89,12568656161
421510000000,41.5169,54.1387,44.9954,152.563,12568656163
124950000000,41.836,54.6085,45.379,101.724,12568659682
403450000000,41.8916,54.5931,45.4408,150.352,12568659683
394420000000,40.4233,51.7885,46.5037,149.221,12568659386
102370000000,39.8834,48.1654,44.8321,95.185,12568668020
120430000000,37.4005,47.2234,46.4533,100.483,12568665865
1704100000000,32.5543,47.9401,45.945,243.041,12568655926
132480000000,34.8601,53.052,46.4386,103.727,12568663143
132480000000,35.7794,53.568,46.5745,103.727,12568665022
341730000000,35.4816,53.7963,46.4332,142.257,12568660979
237850000000,36.314,47.9256,37.8252,126.071,12568661863
329680000000,34.2767,47.6136,36.1367,140.565,12568660794
1535500000000,33.4524,47.808,34.6211,234.746,12568656524
209250000000,31.7561,48.3201,31.4742,120.801,12568660096
584100000000,32.4998,47.9372,32.5638,170.088,12568658605
117420000000,34.7579,47.8943,33.1056,99.639,12568665608
233340000000,36.7252,50.2386,33.769,125.268,12568659996
138500000000,36.7371,50.2592,33.5288,105.275,12568659995
170110000000,37.8536,49.0672,35.0998,112.743,12568663200
153550000000,37.1442,48.0219,33.7311,108.959,12568664665
280010000000,35.894,48.5497,33.2744,133.117,12568661099
420010000000,36.2824,50.5026,33.1628,152.381,12568660006
329680000000,36.9544,52.8641,33.6152,140.565,12568659123
281510000000,38.1588,51.7694,34.881,133.356,12568660751
164090000000,37.0204,51.1087,35.5459,111.397,12568663548
108390000000,40.9393,53.1918,38.438,97.016,12568667525
155060000000,39.8322,53.4188,36.5795,109.314,12568660335
141510000000,40.0061,53.3746,36.7964,106.033,12568660337
678940000000,45.3053,47.8928,38.9041,178.837,12568658438
129470000000,40.2791,50.4793,38.0387,102.935,12568662332
597650000000,39.8675,47.9024,37.5371,171.393,12568658554
1487300000000,40.8532,55.2634,31.8858,232.265,12568656181
216780000000,40.9123,55.3169,32.0435,122.232,12568656182
126450000000,39.3714,55.8495,31.8963,102.131,12568666484
177640000000,39.6223,56.37,33.6995,114.382,12568663119
543450000000,41.2795,55.2228,33.7244,166.048,12568657465
298070000000,41.4226,55.3511,34.0684,135.921,12568657466
871630000000,42.5224,55.4943,32.1523,194.367,12568657728
299580000000,45.8397,54.9366,31.8037,136.149,12568660788
436570000000,45.3632,56.326,31.2603,154.358,12568659618
287530000000,46.4784,55.0289,32.6118,134.3,12568660225
403450000000,43.7639,58.558,39.0054,150.352,12568659433
117420000000,45.8741,57.4993,37.6032,99.639,12568655682
775290000000,46.0156,57.502,37.443,186.925,12568655686
1080900000000,46.2001,57.4779,37.3225,208.82,12568655684
636790000000,43.5951,56.8546,35.2834,175.056,12568658343
106880000000,43.8991,57.1484,35.7621,96.564,12568663197
1278100000000,43.5355,54.9594,36.4175,220.817,12568656767
611200000000,43.7041,54.7286,37.8903,172.679,12568658334
739160000000,42.2493,55.5849,35.7673,183.975,12568657567
496790000000,41.3716,56.1073,36.3602,161.152,12568659185
161080000000,41.8528,56.5886,36.1442,110.711,12568658921
361300000000,41.7775,56.4195,35.929,144.922,12568658920
118930000000,42.0751,55.8014,35.9051,100.063,12568657568
140000000000,41.0258,57.8643,38.9426,105.655,12568664067
149040000000,40.9317,56.9532,37.9174,107.88,12568663467
127960000000,39.2903,56.7846,36.0304,102.535,12568666788
234840000000,39.0644,56.1274,36.1895,125.537,12568662417
171620000000,40.5028,55.4283,36.5408,113.075,12568658905
388400000000,40.5703,55.5152,36.4113,148.458,12568658904
388400000000,37.6585,56.9941,35.5791,148.458,12568658696
453130000000,33.0902,56.2566,34.205,156.286,12568659519
109890000000,32.4382,57.8347,31.4046,97.463,12568664172
275490000000,33.273,58.5094,33.2098,132.398,12568660856
114410000000,34.973,57.2558,34.5627,98.78,12568666338
127960000000,36.298,57.0003,33.1294,102.535,12568665482
108390000000,32.1398,61.1962,34.0198,97.016,12568665558
158070000000,33.7103,60.3967,38.9576,110.017,12568664627
138500000000,34.0131,62.3781,38.709,105.275,12568664863
161080000000,34.1314,60.9562,37.9481,110.711,12568663334
198710000000,34.2605,61.1365,38.2238,118.738,12568661952
283020000000,34.186,61.626,38.3702,133.593,12568660990
143010000000,37.4418,60.5397,41.9717,106.407,12568666306
143010000000,37.0146,59.4103,39.15,106.407,12568664616
173120000000,32.2331,56.3221,43.4641,113.404,12568663615
242370000000,33.1137,61.0568,45.8294,126.864,12568652134
531410000000,32.5832,61.3568,46.2677,164.812,12568652124
16477000000000,32.7734,61.4935,46.2113,517.769,12568652136
191190000000,33.0428,61.1532,46.1413,117.219,12568652140
174630000000,32.8667,61.5637,46.1678,113.732,12568652138
118930000000,32.8919,61.5588,46.0778,100.063,12568652133
249900000000,33.2977,61.3275,45.9747,128.164,12568652129
305600000000,37.0701,61.3177,44.1178,137.055,12568659362
7016700000000,35.6487,61.338,44.5502,389.544,12568653510
522380000000,38.2474,60.2023,44.9074,163.873,12568659030
525390000000,40.0518,58.8574,46.0583,164.187,12568658436
382370000000,41.9406,55.8651,45.7431,147.687,12568659239
1472300000000,41.5426,58.1051,46.368,231.478,12568656398
227320000000,41.6077,58.1344,46.3186,124.181,12568656399
114410000000,41.7847,56.818,46.6556,98.78,12568664594
1041700000000,42.3144,57.5331,45.9923,206.268,12568653354
8782600000000,42.3881,57.3813,46.0896,419.81,12568653358
185170000000,42.4492,57.537,46.0255,115.975,12568653357
158070000000,42.5076,57.259,46.2204,110.017,12568653356
159570000000,41.9787,57.8367,39.343,110.365,12568663044
316140000000,42.4962,55.4301,40.6424,138.613,12568660689
162580000000,43.8808,59.4294,39.9963,111.055,12568652638
3373600000000,43.9826,59.1728,39.5808,305.172,12568652636
186670000000,43.9877,59.2851,39.6697,116.289,12568652637
183660000000,44.4763,59.8209,39.9609,115.66,12568652645
856580000000,44.1417,59.7679,40.1252,193.242,12568652644
1291600000000,44.3828,59.8547,40.0782,221.595,12568652646
108390000000,44.4902,60.2158,40.4979,97.016,12568666929
9000800000000,43.8888,59.7312,40.0573,423.26,12568652643
772280000000,43.2994,62.3376,39.3363,186.682,12568657877
108390000000,44.2335,62.3103,40.5486,97.016,12568665790
129470000000,44.0342,61.5654,39.2668,102.935,12568666154
462160000000,43.9478,60.662,42.0198,157.317,12568656513
177640000000,44.6967,62.3049,42.9594,114.382,12568659943
970990000000,44.3797,60.5291,42.022,201.489,12568656514
103870000000,44.8259,58.7616,42.919,95.649,12568664003
1380500000000,44.7139,57.6371,41.3608,226.562,12568656464
180650000000,44.7446,56.4474,41.3304,115.025,12568664553
106880000000,44.0324,56.9041,39.3887,96.564,12568665941
100860000000,45.5612,55.2482,42.351,94.716,12568667907
103870000000,45.1032,57.5709,43.8112,95.649,12568664552
1095900000000,45.9,57.0389,44.7368,209.785,12568656991
314630000000,45.214,56.4043,43.7333,138.393,12568660791
188180000000,43.5208,58.1291,45.8148,116.601,12568662562
115920000000,45.1944,55.0548,45.1467,99.211,12568659986
310110000000,45.2438,54.8895,45.1222,137.727,12568659985
144520000000,45.8993,60.2522,45.3783,106.779,12568650325
114410000000,46.6693,60.5169,45.2114,98.78,12568666008
609690000000,45.4018,59.073,45.0582,172.537,12568658770
147530000000,45.3187,60.1097,45.4323,107.516,12568650268
147530000000,45.762,60.3619,44.9653,107.516,12568650228
362800000000,45.1009,59.3402,46.5951,145.123,12568660545
198710000000,44.7207,59.2587,45.2588,118.738,12568663289
191190000000,45.3256,59.9959,44.8676,117.219,12568650255
120430000000,45.5136,60.3025,43.9986,100.483,12568650229
192690000000,45.5144,60.0621,44.5724,117.526,12568650265
100860000000,45.7976,60.4502,44.4974,94.716,12568650237
124950000000,45.0039,61.293,43.9247,101.724,12568650243
761740000000,44.9708,61.5624,44.0813,185.829,12568650249
109890000000,45.1727,61.8916,44.3165,97.463,12568650250
456140000000,45.2228,60.7648,44.436,156.631,12568650238
171620000000,45.2703,61.3589,44.8365,113.075,12568650273
1639400000000,45.3274,60.7616,44.0573,239.924,12568650225
109890000000,45.3899,60.671,44.3853,97.463,12568650224
107900000000000,45.4065,60.8762,44.7665,968.707,12568650313
124950000000,45.5045,61.2271,44.774,101.724,12568650311
289040000000,45.5104,60.8321,44.9006,134.534,12568650310
374850000000,45.5836,61.0437,44.7684,146.711,12568650306
433560000000,45.687,60.9324,44.9154,154.003,12568650305
608190000000,44.5738,60.6268,44.4003,172.395,12568650219
409470000000,44.7039,60.888,44.2844,151.096,12568650215
252910000000,44.877,61.1111,44.4933,128.677,12568650282
237850000000,43.6797,60.7991,44.1394,126.071,12568661736
635280000000,44.6089,60.8229,43.2912,174.918,12568650241
153550000000,45.7091,61.2095,46.3279,108.959,12568664043
1397000000000,45.115,61.1054,44.9867,227.464,12568650336
252910000000,45.3005,61.521,45.5033,128.677,12568650287
1839600000000,45.4726,60.8765,45.0571,249.318,12568650318
2633000000000,45.5157,60.9018,45.2399,280.97,12568650344
7332900000000,45.5902,60.8808,45.0824,395.309,12568650340
133980000000,45.7195,60.8365,44.9505,104.118,12568650323
2082000000000,45.8124,60.7209,45.2302,259.819,12568650319
108390000000,45.8512,60.6685,45.5051,97.016,12568650291
1014600000000,46.0349,60.9606,45.4768,204.464,12568650333
855070000000,46.3132,61.6059,46.6851,193.129,12568657700
194200000000,46.6982,61.6391,48.5276,117.831,12568662626
149040000000,44.7043,57.8391,49.6964,107.88,12568662405
138500000000,44.9946,58.5018,49.8356,105.275,12568664412
873140000000,45.3004,58.5738,51.4651,194.479,12568657670
248390000000,45.295,58.501,51.9849,127.906,12568661674
108390000000,45.2795,58.4167,53.1082,97.016,12568665940
298070000000,45.5525,62.4655,51.5374,135.921,12568661065
188180000000,39.4865,56.1231,52.9042,116.601,12568663234
140000000000,40.5255,56.7581,49.0609,105.655,12568664298
317640000000,32.4154,61.6123,47.5253,138.833,12568652146
180650000000,32.0432,61.3245,47.6655,115.025,12568652144
779800000000,31.2707,61.2038,48.63,187.287,12568657621
386890000000,32.3172,61.9773,48.2305,148.266,12568659918
222800000000,32.3547,55.905,52.0821,123.353,12568662151
167100000000,31.7251,59.7527,51.6515,112.074,12568664014
233340000000,31.8228,59.9252,52.1559,125.268,12568662433
203230000000,36.8681,62.484,52.0565,119.631,12568663339
549470000000,32.7326,59.0233,56.1609,166.659,12568658731
129470000000,32.5863,59.024,58.731,102.935,12568664788
219790000000,32.7016,57.8714,58.9889,122.795,12568662351
147530000000,33.561,55.1765,60.6138,107.516,12568664154
143010000000,32.3084,56.577,60.4181,106.407,12568665945
260440000000,33.7939,56.1322,59.6602,129.941,12568661792
207750000000,34.218,54.9915,57.7924,120.51,12568659593
150540000000,34.1557,55.159,58.0103,108.242,12568659594
837010000000,32.9066,58.1008,57.8222,191.759,12568657325
123440000000,33.1059,58.2546,57.4364,101.314,12568657324
105380000000,38.4985,57.3353,56.0039,96.109,12568666067
120430000000,38.3516,57.7528,56.5805,100.483,12568664297
252910000000,37.5266,56.6982,55.776,128.677,12568661027
176130000000,40.1724,61.9409,58.0313,114.058,12568662943
561520000000,41.2174,61.8747,58.592,167.868,12568658875
999590000000,42.0079,62.2096,58.3974,203.448,12568657303
319150000000,41.2808,61.8789,58.6431,139.052,12568658876
179140000000,41.9439,61.8375,59.2538,114.704,12568659303
129470000000,41.9668,61.9364,59.1628,102.935,12568659304
185170000000,42.2481,61.3072,62.2723,115.975,12568663564
146020000000,43.3459,60.0099,60.3921,107.149,12568664462
117420000000,44.8745,58.9402,58.7216,99.639,12568664832
319150000000,45.0165,59.1531,59.6623,139.052,12568660066
337210000000,45.1413,59.2694,60.0047,141.627,12568660628
323660000000,46.7134,60.2631,61.7464,139.704,12568660475
108390000000,46.4611,60.167,61.0148,97.016,12568661180
173120000000,45.3287,57.5891,59.424,113.404,12568663443
781310000000,42.5386,53.5629,62.081,187.407,12568656601
474200000000,42.6617,53.5243,61.6715,158.672,12568656600
492270000000,44.5243,48.9699,58.367,160.662,12568659258
111400000000,45.009,50.4361,56.9892,97.906,12568658733
466680000000,45.0509,50.0364,56.9279,157.828,12568658732
153550000000,44.9914,49.2543,56.7673,108.959,12568664148
143010000000,46.5303,48.005,56.8685,106.407,12568664357
183660000000,44.7397,46.961,56.0314,115.66,12568656406
1470800000000,44.8027,46.9314,56.0288,231.399,12568656407
1092900000000,45.715,52.306,57.7175,209.593,12568656942
218280000000,45.796,52.8277,57.3156,122.514,12568662170
278500000000,33.0344,53.6413,58.2566,132.878,12568660477
269470000000,32.8957,53.505,58.8227,131.426,12568659390
140000000000,32.9719,53.3426,58.74,105.655,12568659389
421510000000,33.0257,53.4909,60.4802,152.563,12568658616
152050000000,33.1782,53.7442,60.703,108.602,12568658617
335710000000,33.4507,50.6783,54.2342,141.416,12568660652
263450000000,32.9979,53.8926,53.0876,130.44,12568661512
168610000000,36.439,54.0742,54.0897,112.41,12568663757
147530000000,38.8693,51.3061,49.6452,107.516,12568665279
215270000000,31.457,49.186,47.7105,121.948,12568662083
117420000000,33.7745,48.4957,46.9663,99.639,12568666850
129470000000,37.3313,49.6143,48.5129,102.935,12568666836
109890000000,45.8525,52.3247,52.3362,97.463,12568666007
150540000000,45.3052,53.5626,49.5903,108.242,12568657573
722600000000,45.5225,53.8244,49.8385,182.59,12568657574
127960000000,45.6342,52.0464,48.1387,102.535,12568666009
915290000000,45.9304,50.589,47.4896,197.56,12568657630
180650000000,46.9978,47.4654,52.75,115.025,12568663447
103870000000,48.9133,54.4835,54.1225,95.649,12568667393
949910000000,52.8364,50.8343,54.5758,200.02,12568655873
171620000000,52.8457,48.7722,53.183,113.075,12568663288
203230000000,54.5275,49.5282,49.6716,119.631,12568663232
109890000000,53.9271,47.9365,47.6594,97.463,12568668014
174630000000,56.0264,49.4235,48.2897,113.732,12568663499
1937500000000,58.2702,47.2059,48.0624,253.663,12568655967
242370000000,59.0075,47.2559,47.701,126.864,12568659663
111400000000,60.4492,46.9591,47.9649,97.906,12568667904
343230000000,59.8227,51.4848,52.8186,142.465,12568659822
236350000000,47.0208,61.2259,48.1501,125.805,12568659370
158070000000,47.6397,61.3722,47.5857,110.017,12568662796
2069900000000,47.7844,61.9006,49.1758,259.317,12568655710
245380000000,47.665,61.7936,50.2654,127.387,12568660076
388400000000,49.5369,62.0754,50.6888,148.458,12568659942
109890000000,47.7114,62.0053,51.1782,97.463,12568666833
121940000000,48.3097,61.221,50.7868,100.9,12568662025
192690000000,49.6472,62.3035,53.2095,117.526,12568661012
103870000000,49.8408,61.6109,53.0623,95.649,12568668230
171620000000,50.5375,62.3313,53.393,113.075,12568659118
576570000000,53.2963,62.3061,56.4662,169.355,12568652616
356780000000,54.1862,62.4804,57.6228,144.316,12568660189
221300000000,51.5528,62.2766,54.7445,123.075,12568652705
183660000000,50.1796,61.1683,60.3163,115.66,12568663929
130970000000,54.5505,62.0672,59.1466,103.333,12568649617
213770000000,54.5874,61.6588,58.7027,121.663,12568649645
124950000000,56.3115,57.8789,57.5186,101.724,12568665341
531410000000,56.9236,57.396,58.2288,164.812,12568658879
275490000000,57.9205,58.299,58.5429,132.398,12568661786
218280000000,56.7261,56.3917,58.3661,122.514,12568662623
266460000000,60.1068,55.261,57.6386,130.935,12568655538
1002600000000,60.2076,55.3478,57.6874,203.652,12568655540
2408700000000,60.2508,55.3181,57.7716,272.754,12568655542
147530000000,59.9827,61.5215,56.087,107.516,12568663841
781310000000,61.3434,58.6947,57.0929,187.407,12568657635
356780000000,55.1352,58.6701,56.4143,144.316,12568660001
123440000000,55.1391,61.0879,56.7876,101.314,12568665019
287530000000,55.4546,61.4945,58.5706,134.3,12568649650
168610000000,54.8566,62.2674,58.4151,112.41,12568649592
275490000000,55.6207,61.9941,58.5297,132.398,12568649651
135490000000,57.0392,60.9785,57.6899,104.507,12568665583
171620000000,56.6883,60.8852,60.2746,113.075,12568649672
129470000000,55.6703,61.7946,58.6483,102.935,12568649652
